cfips,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
45017,62.1,11.7,0.1,44010
45019,74.6,26.7,2.6,57882
45021,58.6,9.7,1.3,35286
45023,51.7,10.1,1.7,37421
45025,58.4,7.4,0.9,38469
45027,60.9,9.8,2.3,35838
45029,73.6,10.4,1.9,34996
45031,64.1,11.5,1.6,36217
45033,49.8,7.7,0.6,30866
45035,77.9,17.6,2.2,58685
45037,62.6,12.3,1.0,47500
45039,49.5,12.8,2.2,35551
45041,69.0,14.6,1.1,43310
45043,70.5,16.7,1.2,46967
45045,76.7,21.2,2.6,53739
45047,65.2,15.1,1.6,39196
45049,60.9,7.7,0.8,32147
45051,79.4,15.1,2.0,46475
45053,61.6,9.9,2.6,39740
45055,64.1,12.5,1.1,46565
45057,72.3,16.4,2.5,50557
45059,64.8,9.5,1.8,40580
45061,49.2,7.9,1.3,31963
45063,77.7,19.5,1.9,57482
45065,65.6,13.5,0.4,40622
45067,46.0,11.2,1.5,31129
45069,53.1,5.8,1.1,33921
45071,59.0,11.6,2.1,39600
45073,69.1,14.2,1.3,43978
45075,59.0,12.1,1.8,34943
45077,72.1,14.1,0.9,45332
45079,77.2,22.7,2.8,52082
45081,55.1,11.1,0.7,41885
45083,74.1,15.2,2.1,47575
45085,70.2,12.2,1.2,41946
45087,56.7,8.0,1.8,37493
45089,46.2,8.5,1.9,30976
45091,80.0,21.0,2.5,59394
46003,69.4,16.8,0.6,57257
46005,68.5,15.9,0.6,48995
46007,62.4,14.3,0.9,45725
46009,68.9,12.9,0.3,52923
46011,80.3,26.0,0.8,53473
46013,75.4,20.2,2.0,53807
46015,68.6,18.1,3.1,50870
46017,50.4,7.3,0.0,30500
46019,75.4,16.6,2.2,44786
46021,68.7,19.6,1.6,51548
46023,58.3,12.7,1.7,44104
46025,62.2,14.1,0.0,47500
46027,84.5,27.1,2.2,41773
46029,73.7,17.7,1.5,52025
46031,52.5,15.1,0.9,32260
46033,74.2,18.6,0.5,56449
46035,79.6,17.8,1.9,48665
46037,60.9,14.4,0.8,43902
46039,71.4,15.2,2.2,57969
46041,51.4,10.7,0.8,41190
46043,67.7,12.7,0.2,52543
46045,71.2,17.0,1.8,65380
46047,76.2,18.3,0.7,48862
46049,62.5,17.7,1.9,46750
46051,75.6,12.7,1.4,56276
46053,63.9,17.2,0.3,42679
46055,59.0,13.8,2.2,38873
46057,70.0,16.7,0.3,61784
46059,69.1,18.8,0.2,50720
46061,80.4,17.4,1.1,62448
46063,78.6,24.1,1.2,55972
46065,76.4,23.9,1.8,59741
46067,66.8,18.2,1.4,49583
46069,73.2,15.6,9.9,53696
46071,50.8,15.9,0.5,38041
46073,71.5,14.5,0.4,49882
46075,72.3,12.7,0.0,39432
46077,67.5,16.1,1.0,58794
46079,76.9,23.3,2.8,58467
46081,79.2,20.6,1.9,49275
46083,87.5,28.2,2.3,81849
46085,67.4,13.6,1.0,47113
46087,75.3,15.8,1.0,60808
46089,57.7,11.6,0.1,41674
46091,72.9,18.2,0.2,60948
46093,80.0,18.5,1.0,54286
46095,40.7,13.1,0.0,31165
46097,73.2,15.0,1.1,50658
46099,79.4,21.7,2.2,57322
46101,74.1,19.1,0.3,56233
46102,44.8,9.5,0.5,27804
46103,78.9,19.4,1.6,52245
46105,72.2,13.1,0.8,50450
46107,72.9,15.6,0.6,51597
46109,64.1,11.9,0.7,51228
46111,76.1,14.3,2.4,54677
46115,77.1,16.8,0.3,52000
46117,84.4,15.3,0.0,63233
46119,76.0,21.0,0.4,60694
46121,47.0,10.5,1.5,26285
46123,68.8,16.7,1.0,48409
46125,69.0,16.3,2.4,54294
46127,77.4,19.3,2.8,65434
46129,63.7,16.6,2.6,46623
46135,74.3,17.6,0.7,50029
46137,47.3,12.2,0.0,35000
47001,71.4,13.4,1.2,47206
47003,68.3,10.9,1.6,47117
47005,57.9,8.3,0.5,33702
47007,58.6,7.2,0.7,40450
47009,74.4,15.4,2.1,51172
47011,72.4,13.5,1.1,46381
47013,55.1,7.4,1.6,35377
47015,61.2,8.0,1.1,47457
47017,65.7,10.0,1.5,38201
47019,60.5,10.1,2.0,34625
47021,76.7,12.9,1.6,56150
47023,69.5,9.0,1.3,43740
47025,58.8,7.5,0.8,35428
47027,50.8,6.6,1.4,30801
47029,53.2,7.1,0.4,32027
47031,67.1,12.0,1.0,46614
47033,60.3,8.2,1.4,39692
47035,70.8,11.9,1.8,40994
47037,79.2,24.6,3.5,53419
47039,64.4,7.8,0.9,36427
47041,65.8,8.9,1.7,40690
47043,66.6,9.6,1.7,47398
47045,71.8,11.6,0.5,44386
47047,70.1,14.8,1.3,57919
47049,62.6,7.3,1.0,32616
47051,65.9,12.2,1.0,46882
47053,65.1,11.3,1.7,41315
47055,62.3,9.6,0.7,43925
47057,67.2,7.7,1.4,40088
47059,64.7,9.6,0.9,38266
47061,59.3,6.9,0.2,31919
47063,65.9,10.5,0.9,42042
47065,75.2,19.7,1.8,50273
47067,39.9,5.7,0.4,29619
47069,54.1,6.7,0.5,36686
47071,62.4,8.4,1.0,39092
47073,59.5,8.9,1.1,38728
47075,54.7,7.8,0.8,36118
47077,62.6,9.8,0.2,42711
47079,67.2,8.9,0.7,40415
47081,53.7,7.0,2.0,39333
47083,62.4,8.3,0.8,41820
47085,63.3,7.1,0.3,40998
47087,59.8,4.8,1.8,33933
47089,68.6,9.8,1.2,45641
47091,56.0,7.6,0.2,32994
47093,78.6,21.9,3.0,52458
47095,60.3,5.4,1.6,31993
47097,59.9,5.3,0.9,35551
47099,62.9,7.1,1.1,41522
47101,55.7,8.3,2.3,37092
47103,61.4,12.1,1.2,42153
47105,75.5,16.0,0.9,55431
47107,64.4,9.9,0.9,39990
47109,59.8,8.3,0.5,34353
47111,61.4,5.6,2.1,35533
47113,70.2,17.1,0.9,44496
47115,64.3,8.5,1.0,45366
47117,67.7,9.7,1.5,46837
47119,76.8,14.0,2.5,52080
47121,57.7,4.9,0.8,39786
47123,65.9,7.5,1.6,36931
47125,80.8,18.0,1.6,53737
47127,56.2,13.0,1.4,51671
47129,65.2,4.8,0.8,40707
47131,68.4,10.2,0.8,38063
47133,60.5,8.5,0.6,36052
47135,52.0,7.2,3.6,31503
47137,64.9,4.7,0.2,39313
47139,64.5,6.6,1.6,42307
47141,68.4,15.8,1.6,37802
47143,62.2,9.1,1.8,39368
47145,69.3,11.5,1.1,45407
47147,76.8,12.2,1.2,57424
47149,80.5,22.3,3.0,62149
47151,60.5,4.4,1.8,31875
47153,70.1,8.5,0.1,51312
47155,72.7,11.7,1.0,44473
47157,70.5,18.6,1.8,48415
47159,66.9,6.8,0.3,44275
47161,60.2,9.7,0.8,44090
47163,73.0,13.3,2.1,42251
47165,80.5,17.9,1.9,61584
47167,71.7,9.5,0.4,57212
47169,58.1,10.8,1.9,41776
47171,62.4,10.1,0.6,36576
47173,58.3,5.4,2.4,40132
47175,65.7,5.1,1.9,43631
47177,67.0,8.6,1.8,36765
47179,78.0,18.7,2.1,44180
47181,58.4,6.4,2.5,34299
47183,69.1,13.4,1.1,36550
47185,62.9,8.1,1.0,37654
47187,90.3,36.7,3.5,103543
47189,81.7,20.9,2.3,66123
48001,64.2,7.7,1.1,42313
48003,81.5,6.4,0.8,70753
48005,76.0,11.3,0.7,46472
48007,75.7,12.3,0.5,44601
48009,70.0,18.2,0.7,63192
48011,73.1,16.9,2.5,68750
48013,73.7,9.6,0.8,55194
48015,70.9,15.4,0.2,62614
48017,56.5,11.0,1.5,43523
48019,71.8,15.9,2.9,56413
48021,76.8,14.2,0.8,59185
48023,69.9,20.1,2.5,36157
48025,62.9,5.7,0.6,45415
48027,79.6,16.0,1.5,52583
48029,76.5,17.4,2.1,53999
48031,77.0,17.7,0.8,58500
48033,76.2,27.8,0.0,77708
48035,67.5,12.4,1.9,48677
48037,66.1,13.2,1.5,46283
48039,81.3,19.1,1.7,76426
48041,78.3,21.5,1.3,43907
48043,67.0,22.1,3.1,38906
48045,68.5,17.3,0.0,42500
48047,54.6,9.9,0.0,24794
48049,68.4,12.4,1.3,43062
48051,61.2,9.2,0.8,52510
48053,71.4,16.0,1.8,57173
48055,60.4,9.7,1.4,51346
48057,75.2,11.0,0.5,58788
48059,57.3,11.3,2.1,40945
48061,53.0,12.2,1.6,36095
48063,56.4,11.8,0.0,41811
48065,72.6,18.6,0.4,67010
48067,56.0,10.7,0.4,41432
48069,64.0,8.7,2.0,44643
48071,79.1,14.0,0.6,74368
48073,66.6,12.6,1.4,44294
48075,67.3,12.2,1.1,40432
48077,66.0,12.8,1.7,46863
48079,56.3,6.9,0.4,37500
48081,65.8,14.0,0.6,42500
48083,62.4,10.4,1.5,40804
48085,90.1,32.7,4.5,90124
48087,65.6,10.7,0.0,46348
48089,61.5,15.0,0.6,50241
48091,85.6,23.8,2.1,73655
48093,60.2,12.8,0.7,42419
48095,69.8,8.3,2.2,46696
48097,72.2,15.6,0.9,60027
48099,82.7,11.0,1.4,50865
48101,59.0,10.7,0.0,33534
48103,68.7,7.4,1.0,63935
48105,66.5,6.7,0.0,52310
48107,60.5,10.4,0.3,38674
48109,49.3,6.6,0.3,33125
48111,68.2,8.4,0.4,45580
48113,76.5,19.2,2.6,53626
48115,61.1,9.2,1.0,43201
48117,68.9,10.7,1.2,51543
48119,64.7,12.6,0.9,42642
48121,88.8,29.3,3.5,80290
48123,60.0,9.9,0.9,50960
48125,71.3,9.8,5.0,43088
48127,57.3,6.1,0.0,31384
48129,58.6,12.9,0.0,44429
48131,55.2,5.3,0.0,35443
48133,57.0,8.2,2.3,32135
48135,80.0,10.9,0.8,59528
48137,43.8,19.2,5.4,48462
48139,81.0,15.8,2.1,67371
48141,71.4,15.1,2.0,43244
48143,72.1,18.5,1.3,47013
48145,54.4,9.6,0.5,38834
48147,69.0,10.9,1.3,47875
48149,59.3,13.4,0.6,56941
48151,65.4,13.4,1.9,45294
48153,70.3,12.8,0.4,48767
48155,68.1,12.8,0.0,50000
48157,90.8,28.6,1.9,93645
48159,70.5,14.3,0.4,43967
48161,68.3,8.8,0.7,45890
48163,54.0,5.6,0.0,37382
48165,68.3,7.3,1.5,58167
48167,80.5,19.3,1.3,65702
48169,70.5,8.1,1.1,53832
48171,75.9,24.3,2.1,56267
48173,73.9,20.0,0.0,64886
48175,61.3,11.6,2.0,56737
48177,67.0,9.7,1.5,47516
48179,67.3,9.9,1.8,48314
48181,72.7,13.5,1.1,52683
48183,71.9,14.2,1.1,47970
48185,65.5,9.1,0.5,49745
48187,80.3,17.6,1.8,66187
48189,73.6,11.1,0.6,46012
48191,56.5,8.0,0.0,31324
48193,63.6,16.7,0.0,46611
48195,69.7,12.5,0.0,40678
48197,64.3,10.8,0.4,37995
48199,75.9,11.6,0.6,56131
48201,78.4,19.5,1.4,57791
48203,63.1,13.4,1.1,48644
48205,76.6,12.9,0.7,64427
48207,55.4,8.7,0.1,43529
48209,80.5,24.2,2.6,62815
48211,71.7,19.4,2.4,68679
48213,66.7,12.0,1.4,44888
48215,62.4,12.8,1.5,37097
48217,68.3,11.0,0.8,45970
48219,72.0,9.2,1.8,49184
48221,81.3,18.2,2.5,60275
48223,72.7,11.7,0.8,47832
48225,54.4,11.0,0.3,33552
48227,68.4,9.2,0.5,50855
48229,43.7,6.9,3.9,26346
48231,70.4,12.2,1.7,49319
48233,74.4,10.0,1.1,50035
48235,69.0,9.0,0.6,63021
48237,65.0,6.8,0.7,52829
48239,64.9,13.3,0.4,58504
48241,52.0,6.9,0.1,41960
48243,66.3,18.4,0.0,46534
48245,66.1,13.0,0.7,46315
48247,48.6,8.7,0.8,31403
48249,53.1,8.7,0.1,41103
48251,79.4,13.4,1.4,60458
48253,63.1,8.9,0.5,48601
48255,55.0,10.0,0.6,53051
48257,74.8,13.8,1.8,63926
48259,82.6,27.1,1.0,81023
48261,36.2,3.2,0.0,24800
48263,62.2,17.3,0.4,52250
48265,74.9,16.5,1.6,48698
48267,61.8,11.7,1.1,41095
48269,73.3,14.5,1.3,56964
48271,54.7,8.9,0.0,34926
48273,73.4,16.6,1.4,41700
48275,66.9,15.6,0.0,46319
48277,65.4,12.0,0.7,42198
48279,61.0,11.2,0.5,43712
48281,70.1,13.2,0.9,54467
48283,54.5,10.8,0.0,44601
48285,70.1,12.7,0.5,51708
48287,70.5,12.3,1.8,55741
48289,72.9,11.8,1.2,44875
48291,72.6,6.7,1.0,48344
48293,58.5,9.8,0.6,40356
48295,79.3,13.9,1.7,59583
48297,55.0,8.3,0.0,51480
48299,72.0,18.4,0.5,50524
48301,64.5,4.7,0.0,80938
48303,74.7,17.8,1.9,49078
48305,64.7,13.7,1.3,44922
48307,70.1,11.5,0.7,42367
48309,70.1,14.8,1.4,46262
48311,56.2,12.2,0.0,71389
48313,64.7,9.5,1.1,44004
48315,55.7,10.2,0.7,36938
48317,64.4,13.8,1.7,71115
48319,58.3,13.8,0.3,40949
48321,60.1,10.6,0.8,44896
48323,55.5,8.7,0.2,37734
48325,68.6,13.1,0.4,59305
48327,56.0,10.4,0.0,37917
48329,81.9,19.5,0.9,75815
48331,61.7,11.2,0.9,41768
48333,70.6,15.0,1.9,46318
48335,61.9,9.1,0.2,52194
48337,65.7,10.7,2.1,46592
48339,85.0,22.3,1.3,74323
48341,72.6,10.5,1.0,52469
48343,72.1,10.1,0.6,40227
48345,68.9,12.4,0.0,40598
48347,72.9,15.4,1.0,41482
48349,67.0,10.1,0.5,45103
48351,54.5,6.8,0.6,40180
48353,67.9,9.7,1.2,42019
48355,76.1,13.4,1.5,53317
48357,70.1,13.7,0.5,50120
48359,75.2,19.6,0.0,62426
48361,73.9,12.1,0.9,53667
48363,68.4,11.7,1.7,45067
48365,65.3,10.1,0.6,49704
48367,81.2,19.0,1.5,70608
48369,55.7,12.3,1.9,50410
48371,58.2,6.5,0.3,50543
48373,62.9,9.2,2.0,43267
48375,67.2,10.2,0.7,41852
48377,43.1,13.5,0.0,26486
48379,67.4,7.3,1.0,48308
48381,83.8,20.8,1.7,65564
48383,65.9,7.6,0.0,59760
48385,59.6,16.2,0.0,36493
48387,60.0,10.5,0.6,35356
48389,53.9,7.0,0.9,49390
48391,64.8,8.9,0.5,50338
48393,83.4,25.5,0.6,79167
48395,70.1,10.4,1.8,52189
48397,89.3,26.3,2.8,93269
48399,63.7,15.2,0.1,41226
48401,59.4,10.7,1.0,49270
48403,68.1,9.3,0.0,33561
48405,55.9,8.6,1.0,32394
48407,68.9,7.5,1.7,43421
48409,67.0,9.8,0.4,53332
48411,63.9,10.8,0.4,40301
48413,63.2,15.5,1.6,63432
48415,72.9,11.2,0.3,54565
48417,66.3,20.1,0.0,46685
48419,54.3,10.7,0.9,38121
48421,74.3,16.4,1.3,54961
48423,76.9,17.4,2.6,50742
48425,64.6,13.8,0.0,52346
48427,49.4,7.1,0.2,27133
48429,62.4,11.1,0.7,45862
48431,69.7,13.2,0.0,50000
48433,61.4,9.0,0.0,46786
48435,55.2,17.2,1.2,60996
48437,71.8,10.1,1.9,37883
48439,81.6,21.0,2.1,62532
48441,71.6,16.1,1.3,49161
48443,42.6,9.6,1.9,26063
48445,62.9,8.5,1.4,42441
48447,59.6,15.9,0.0,37279
48449,64.6,11.1,0.3,46980
48451,72.9,16.4,2.4,49662
48453,84.8,30.2,3.4,68350
48455,56.6,8.3,0.4,37398
48457,61.5,9.8,1.0,44396
48459,70.8,11.8,1.3,48796
48461,49.9,6.5,2.2,52750
48463,61.5,10.9,0.1,40781
48465,67.6,12.9,0.5,44609
48467,61.6,11.9,2.4,50061
48469,68.2,13.2,0.7,55740
48471,74.6,14.2,1.8,41456
48473,65.0,13.3,1.4,53506
48475,67.1,9.3,1.2,63333
48477,60.8,16.7,1.0,55793
48479,57.5,12.3,1.0,40442
48481,62.0,9.5,0.9,50145
48483,69.5,11.4,0.5,50910
48485,71.8,15.4,2.2,45776
48487,67.4,11.5,0.8,43913
48489,50.2,6.8,3.2,29104
48491,89.7,26.9,2.8,79123
48493,77.7,13.3,0.9,71942
48495,67.7,8.3,0.5,55000
48497,72.6,12.8,2.0,59081
48499,73.8,11.8,2.6,48038
48501,67.2,10.6,0.0,62500
48503,68.7,13.4,1.1,46351
48505,54.4,8.1,2.1,34550
48507,43.7,5.6,0.9,25988
49001,75.3,12.8,0.3,47878
49003,81.3,16.0,1.1,58835
49005,84.4,24.7,1.7,53812
49007,75.6,11.0,1.3,46994
49009,90.5,7.1,0.0,85000
49011,88.8,24.8,1.9,75961
49013,80.4,10.4,1.8,63000
49015,76.0,11.7,3.6,51852
49017,75.2,15.8,2.8,51700
49019,79.9,17.3,0.7,46658
49021,80.7,19.8,0.9,45422
49023,77.3,12.0,0.5,57590
49025,73.5,16.8,0.3,50266
49027,78.7,16.2,0.8,59312
49029,91.8,25.7,1.4,86071
49031,70.0,18.5,0.0,41750
49033,72.0,18.0,1.5,52917
49035,83.0,21.4,2.6,67922
49037,48.8,11.0,0.5,42581
49039,76.4,12.6,4.5,50928
49041,77.2,11.1,0.5,50850
49043,91.2,32.7,2.1,94952
49045,87.1,16.6,1.3,66542
49047,79.5,10.4,1.7,67012
49049,85.5,27.1,3.8,67042
49051,88.5,26.1,2.6,74552
49053,83.3,17.6,2.5,55175
49055,74.7,18.4,0.3,42444
49057,81.8,16.4,1.6,62036
50001,78.3,21.8,1.5,61875
50003,77.2,21.1,2.1,52251
50005,70.0,16.7,1.0,47371
50007,85.0,29.0,2.6,66906
50009,67.5,9.1,0.2,38767
50011,77.7,16.5,1.0,62214
50013,80.7,23.0,1.0,66111
50015,78.8,23.0,2.1,54899
50017,73.5,17.6,1.5,56584
50019,71.2,13.7,0.8,45664
50021,75.8,18.9,1.7,52635
50023,79.7,22.6,2.3,60602
50025,75.1,21.4,1.9,50831
50027,79.7,20.5,1.9,56828
51001,61.9,11.4,0.5,42260
51003,82.6,26.7,1.9,72265
51005,64.9,10.5,1.0,46020
51007,69.3,10.2,0.8,58535
51009,60.7,12.8,1.1,49677
51011,59.3,11.7,1.4,54875
51013,89.8,34.7,3.7,112138
51015,69.9,14.9,1.7,59544
51017,61.0,11.5,2.6,44483
51019,71.5,17.7,1.1,59405
51021,68.1,11.0,0.0,46927
51023,75.1,18.5,1.5,64733
51025,56.9,7.9,1.3,40871
51027,57.3,6.7,0.6,30828
51029,57.5,7.5,0.5,46610
51031,69.5,13.5,1.7,48823
51033,66.6,13.5,0.8,60925
51035,62.3,10.5,2.2,41145
51036,54.2,8.0,1.4,55069
51037,49.9,7.8,0.5,38350
51041,87.1,23.8,1.8,76969
51043,72.0,15.5,1.9,72129
51045,60.3,14.2,2.6,53526
51047,76.9,14.6,3.9,69693
51049,54.2,9.9,1.6,43020
51051,56.1,5.7,2.0,29916
51053,68.4,10.5,1.1,54640
51057,54.0,12.9,1.3,50629
51059,92.1,31.0,3.1,117515
51061,83.5,21.8,2.6,94775
51063,66.8,12.1,1.8,48396
51065,81.5,18.4,2.9,67964
51067,66.1,12.4,0.6,51208
51069,75.7,16.8,2.1,71037
51071,70.8,10.0,1.4,49734
51073,79.3,14.3,1.3,63881
51075,78.8,24.6,1.9,86652
51077,61.1,9.6,1.2,32048
51079,78.8,15.3,3.5,62952
51081,53.1,4.5,0.0,42121
51083,52.4,10.1,1.2,39233
51085,83.1,25.2,2.1,84955
51087,83.3,26.0,2.1,66447
51089,64.8,8.0,0.9,36779
51091,65.3,14.7,7.3,45094
51093,72.7,16.1,0.9,67767
51095,85.3,26.1,2.0,80772
51097,51.7,11.3,0.5,51495
51099,82.8,21.6,0.9,84770
51101,66.2,13.7,1.5,67423
51103,69.9,15.4,0.6,51495
51105,48.8,7.2,0.7,32590
51107,93.0,35.4,4.8,129588
51109,71.7,14.1,1.6,56946
51111,52.9,7.8,2.9,39537
51113,67.0,16.6,1.1,52287
51115,72.2,17.2,0.5,63622
51117,54.9,12.0,0.8,41126
51119,64.6,13.5,1.3,50483
51121,84.1,22.1,1.8,53424
51125,60.2,15.8,1.7,53834
51127,75.0,16.7,1.6,78429
51131,61.9,14.3,0.7,41468
51133,69.8,15.7,0.3,56677
51135,57.4,8.8,1.9,38410
51137,74.4,15.6,2.4,67196
51139,60.3,8.7,1.1,46140
51141,61.5,9.0,0.2,37757
51143,61.6,9.4,1.5,44356
51145,83.7,20.5,1.8,80441
51147,62.2,12.0,0.2,44147
51149,78.8,15.2,2.0,68461
51153,91.6,23.8,2.1,101059
51155,64.0,12.1,1.9,49691
51157,70.2,19.6,2.4,62541
51159,61.9,9.4,0.2,47341
51161,80.4,23.1,1.5,62134
51163,65.8,15.0,0.4,53918
51165,71.7,14.6,1.1,57651
51167,56.5,9.4,1.7,40083
51169,59.9,9.1,3.1,38725
51171,70.9,12.9,2.6,53934
51173,64.2,8.9,1.1,40544
51175,64.9,12.5,2.7,53681
51177,85.8,19.0,1.8,81434
51179,91.5,22.8,1.1,103005
51181,58.8,12.9,0.4,54656
51183,59.7,7.4,0.4,44608
51185,67.0,9.5,1.8,40309
51187,78.3,14.0,2.3,65353
51191,70.5,14.5,1.7,44844
51193,71.2,13.6,1.1,55688
51195,65.1,8.6,1.4,38255
51197,64.4,11.2,0.3,46119
51199,89.5,23.2,1.1,86781
51510,88.5,29.2,2.7,93370
51520,71.7,15.1,3.9,37844
51530,61.4,8.7,0.0,33672
51540,78.2,24.8,2.3,54739
51550,86.2,19.6,2.2,72214
51570,71.6,15.2,1.0,50952
51580,59.8,8.7,2.0,35546
51590,63.7,11.9,0.5,34951
51595,56.0,10.1,0.0,27426
51600,92.6,29.5,3.2,106870
51610,91.7,35.6,1.6,114795
51620,66.1,15.3,0.7,38760
51630,80.1,24.2,2.4,57258
51640,63.1,5.7,1.1,31311
51650,79.1,15.7,1.5,52021
51660,72.3,20.5,2.8,43009
51670,62.2,10.6,1.1,40712
51678,65.8,20.8,2.6,37309
51680,70.5,20.1,1.9,41971
51683,86.9,17.7,2.3,77551
51685,88.7,21.7,1.1,79131
51690,63.4,13.1,1.4,33545
51700,77.4,15.3,1.4,51082
51710,78.9,16.5,1.8,47137
51720,63.1,12.8,1.6,26971
51730,61.6,10.1,1.1,33939
51735,87.0,24.2,1.9,88328
51740,73.6,14.3,1.6,48727
51750,75.7,18.5,0.6,36082
51760,70.6,22.3,2.2,42356
51770,69.8,14.3,1.5,41483
51775,76.1,17.4,1.4,53990
51790,72.1,18.9,1.5,46435
51800,76.9,16.3,1.8,68089
51810,86.6,22.7,2.1,70500
51820,67.3,13.2,4.5,42112
51830,82.1,27.8,2.0,54606
51840,71.1,18.5,3.6,49330
53001,63.1,9.0,0.3,48131
53003,76.3,15.3,1.2,47483
53005,80.2,18.6,1.4,63001
53007,73.7,15.6,1.4,54975
53009,80.0,14.9,1.4,48002
53011,86.9,19.1,2.1,67832
53013,75.8,17.9,1.6,46250
53015,77.7,9.6,1.0,49804
53017,77.5,12.5,0.9,55805
53019,60.8,11.2,1.6,41081
53021,73.3,10.6,1.0,60275
53023,72.2,16.5,2.0,51399
53025,74.8,10.9,1.0,52382
53027,78.1,10.1,1.0,45483
53029,87.1,20.6,1.4,61516
53031,84.0,23.1,1.6,51842
53033,88.5,30.7,4.0,83571
53035,88.0,20.7,1.8,68336
53037,81.5,23.3,2.2,53163
53039,73.3,17.7,2.0,51258
53041,73.8,9.7,1.3,46387
53043,75.4,15.5,1.0,49460
53045,78.8,12.4,0.8,53087
53047,68.8,11.6,1.1,42598
53049,75.0,10.9,1.1,39895
53051,66.6,13.8,2.8,49184
53053,83.5,17.1,1.8,63881
53055,83.5,28.0,2.5,60271
53057,83.1,16.3,1.1,59263
53059,71.4,13.7,2.8,53606
53061,87.0,21.6,2.7,78020
53063,82.4,18.5,1.7,52159
53065,69.7,11.4,1.1,47272
53067,85.0,21.6,1.7,66113
53069,77.1,9.1,0.0,49508
53071,79.6,18.1,1.1,52630
53073,84.8,22.3,2.3,56419
53075,82.3,24.5,0.7,41574
53077,72.4,9.8,1.0,47470
54001,66.0,9.7,1.1,37516
54003,78.3,13.5,2.7,59480
54005,70.4,4.5,1.6,37955
54007,59.6,10.8,0.0,41266
54009,67.2,12.5,1.5,48835
54011,67.5,14.0,1.8,37816
54013,64.5,7.7,1.2,36279
54015,65.9,5.1,0.5,34242
54017,62.4,9.6,3.0,44437
54019,69.8,10.2,2.8,39297
54021,59.3,9.1,3.2,37175
54023,64.8,8.5,0.7,40093
54025,68.1,12.7,2.0,40483
54027,54.3,7.8,0.9,36575
54029,69.3,11.8,0.9,43634
54031,69.3,9.2,0.9,42573
54033,72.7,14.4,1.9,48315
54035,63.8,10.2,0.8,41731
54037,79.0,18.8,2.7,72526
54039,74.3,14.8,2.4,46859
54041,67.1,9.0,0.9,39793
54043,69.0,6.3,0.7,37075
54045,72.9,5.3,0.8,37859
54047,59.4,3.0,0.5,25595
54049,75.0,13.8,1.5,48158
54051,68.2,11.0,0.4,42473
54053,62.8,7.9,0.4,38977
54055,64.1,13.1,1.5,37763
54057,61.5,7.4,1.1,40749
54059,66.7,5.2,0.4,31227
54061,81.8,20.5,1.7,49624
54063,57.9,9.2,0.8,36684
54065,72.6,10.1,3.2,46346
54067,67.7,8.8,1.9,39037
54069,66.4,18.8,1.3,45777
54071,55.9,6.6,0.4,39554
54073,72.4,7.6,2.2,45152
54075,67.4,10.7,2.5,37111
54077,71.8,8.5,2.0,46673
54079,72.0,15.1,1.5,59113
54081,73.4,12.2,1.0,42386
54083,65.3,9.5,1.6,40094
54085,66.0,5.0,0.6,41497
54087,59.2,7.0,0.4,37931
54089,54.4,8.3,0.6,35218
54091,70.7,13.3,1.3,45916
54093,70.5,8.5,0.8,43294
54095,64.2,9.4,1.5,40902
54097,69.3,10.8,0.2,39434
54099,62.8,7.6,1.2,38905
54101,64.4,5.6,0.1,33390
54103,64.4,7.0,0.5,40694
54105,65.3,3.8,0.5,38936
54107,76.2,13.2,1.7,45537
54109,63.6,5.4,1.9,37644
55001,68.8,8.1,1.4,44003
55003,68.7,13.4,1.1,41505
55005,74.0,12.7,1.3,49257
55007,76.1,19.7,1.9,50110
55009,81.1,20.8,1.4,56775
55011,74.2,12.2,0.9,54753
55013,70.1,12.4,1.4,45891
55015,84.3,21.4,1.5,70662
55017,77.6,14.3,1.5,55240
55019,64.1,8.3,0.4,49131
55021,76.8,16.0,1.7,63293
55023,68.9,11.4,1.7,47331
55025,85.5,29.9,3.4,67631
55027,75.5,11.3,1.3,56038
55029,75.8,20.6,1.7,56494
55031,73.4,16.5,1.8,50730
55033,78.6,17.7,0.6,54605
55035,81.1,19.8,1.3,52178
55037,68.1,12.3,3.9,47827
55039,77.6,15.9,1.9,57798
55041,62.6,8.8,0.9,43356
55043,73.4,13.6,1.7,50522
55045,74.6,15.9,2.3,60609
55047,69.3,13.0,0.8,50276
55049,76.4,16.4,1.3,60017
55051,69.3,13.2,2.7,39855
55053,70.6,8.9,0.7,51108
55055,77.9,16.6,1.3,59215
55057,70.5,9.4,0.6,48817
55059,79.9,16.7,1.5,57269
55061,71.9,14.0,1.0,60320
55063,81.2,21.0,2.7,54127
55065,70.7,12.1,0.9,55859
55067,70.0,10.8,1.4,44122
55069,71.1,12.3,1.1,54203
55071,73.7,14.0,0.7,51053
55073,78.5,16.5,1.1,56509
55075,72.5,10.5,2.6,44958
55077,71.1,9.9,1.4,49052
55078,64.9,10.0,0.7,38080
55079,73.7,19.3,1.9,46784
55081,73.7,13.7,1.2,56479
55083,75.2,11.9,1.1,55762
55085,77.3,17.9,2.0,52945
55087,82.5,20.1,1.8,61523
55089,85.4,29.9,1.9,80526
55091,77.2,12.9,1.5,51470
55093,77.5,18.8,1.6,66772
55095,72.2,13.8,1.1,53551
55097,81.2,21.5,1.6,54620
55099,70.0,12.5,1.1,45680
55101,78.1,16.3,1.1,58334
